TILTOT	2002	180	1425
TILTOT	2002	185	1600
TILTOT	2002	192	3225
TILTOT	2002	199	4725
TILTOT	2002	206	3858
TILTOT	2002	223	2458
TILTOT	2002	238	1692
FRTILG	2001	185	0.8
FRTILG	2002	177	0.8




